Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
18.56640625,1188,4155.0,4132.3076171875,4155.8974609375,4143.0771484375,4153.3334960938,4155.5126953125,4087.1794433594,4137.5639648438,4137.0512695312,4135.2563476562,4155.8974609375,4144.1025390625,4134.3588867188,4174.8715820312,,,
3.6171875,231,4151.794921875,4170.1284179688,4066.5385742188,4104.2309570312,4140.5126953125,4152.9487304688,4157.4360351562,4153.205078125,4170.0,4158.205078125,4167.5639648438,4151.9228515625,4185.8974609375,4140.0,,,
1.015625,65,4181.5385742188,4209.7436523438,4244.3588867188,4219.3588867188,4187.4360351562,4168.3334960938,4184.7436523438,4188.3334960938,4199.2309570312,4202.5639648438,4220.384765625,4185.8974609375,4185.7690429688,4218.4614257812,,,
16.171875,1035,4192.3076171875,4208.58984375,4204.1025390625,4226.0258789062,4216.794921875,4162.3076171875,4203.0771484375,4214.2309570312,4204.3588867188,4203.205078125,4203.3334960938,4214.615234375,4184.7436523438,4212.6923828125,,,
0.15234375,9,4164.3588867188,4123.9741210938,4210.0,4112.9487304688,4156.5385742188,4156.9228515625,4175.6411132812,4179.1025390625,4190.5126953125,4202.4360351562,4241.9228515625,4203.8461914062,4138.58984375,4237.4360351562,,,
10.87890625,696,4181.9228515625,4201.2822265625,4138.8461914062,4168.3334960938,4181.41015625,4167.1796875,4187.3076171875,4190.0,4204.4873046875,4204.615234375,4235.7690429688,4206.6665039062,4222.8203125,4216.9228515625,,,
15.55078125,995,4138.58984375,4128.58984375,4136.9228515625,4152.6923828125,4138.3334960938,4157.0512695312,4152.5639648438,4135.7690429688,4153.9741210938,4151.1538085938,4122.4360351562,4130.2563476562,4121.794921875,4105.0,,,
14.625,936,4172.6923828125,4183.9741210938,4145.384765625,4149.8715820312,4178.3334960938,4152.5639648438,4182.4360351562,4181.6665039062,4168.0771484375,4166.1538085938,4171.2822265625,4170.6411132812,4208.205078125,4198.205078125,,,
7.9140625,506,4154.3588867188,4182.3076171875,4185.6411132812,4171.0258789062,4153.9741210938,4159.2309570312,4141.1538085938,4150.5126953125,4143.4614257812,4150.384765625,4142.3076171875,4156.41015625,4158.7177734375,4147.9487304688,,,
7.328125,469,4132.8203125,4126.2822265625,4183.8461914062,4135.5126953125,4132.5639648438,4157.1796875,4130.5126953125,4126.1538085938,4117.1796875,4121.794921875,4127.4360351562,4132.1796875,4128.58984375,4173.58984375,,,
16.5390625,1058,4167.1796875,4135.7690429688,4110.384765625,4154.8715820312,4152.9487304688,4156.794921875,4160.0,4153.9741210938,4152.5639648438,4154.2309570312,4159.7436523438,4156.41015625,4198.0771484375,4151.1538085938,,,
7.48828125,479,4183.0771484375,4186.5385742188,4216.2822265625,4210.8974609375,4193.0771484375,4165.8974609375,4189.615234375,4184.7436523438,4199.2309570312,4204.1025390625,4193.8461914062,4211.9228515625,4250.0,4197.8203125,,,
7.140625,457,4170.8974609375,4191.5385742188,4170.8974609375,4200.8974609375,4186.6665039062,4166.1538085938,4185.6411132812,4165.384765625,4169.2309570312,4181.41015625,4155.8974609375,4189.2309570312,4135.1284179688,4186.0258789062,,,
18.17578125,1163,4159.3588867188,4140.7690429688,4172.5639648438,4141.9228515625,4153.7177734375,4160.5126953125,4111.9228515625,4154.8715820312,4144.4873046875,4148.9741210938,4159.2309570312,4156.2822265625,4252.9487304688,4173.0771484375,,,
9.43359375,603,4180.8974609375,4197.4360351562,4149.3588867188,4220.7690429688,4181.1538085938,4154.615234375,4172.6923828125,4180.0,4168.8461914062,4165.6411132812,4142.4360351562,4165.384765625,4200.384765625,4173.4614257812,,,
10.73828125,687,4163.205078125,4209.7436523438,4215.7690429688,4165.1284179688,4155.6411132812,4155.6411132812,4168.4614257812,4155.2563476562,4151.1538085938,4152.3076171875,4150.0,4157.4360351562,4178.8461914062,4183.8461914062,,,
4.37890625,280,4166.794921875,4157.3076171875,4102.9487304688,4177.9487304688,4156.9228515625,4160.8974609375,4167.5639648438,4168.9741210938,4170.2563476562,4155.7690429688,4151.1538085938,4156.2822265625,4108.7177734375,4157.0512695312,,,
15.98046875,1022,4203.4614257812,4179.2309570312,4149.8715820312,4250.8974609375,4227.5639648438,4168.58984375,4216.2822265625,4232.1796875,4235.8974609375,4246.9228515625,4234.615234375,4234.8715820312,4268.0771484375,4219.4873046875,,,
10.3671875,663,4165.384765625,4192.0512695312,4228.7177734375,4181.2822265625,4160.8974609375,4156.2822265625,4172.9487304688,4150.1284179688,4153.7177734375,4156.1538085938,4147.1796875,4154.615234375,4127.5639648438,4179.4873046875,,,
4.57421875,292,4156.41015625,4136.1538085938,4075.8974609375,4154.2309570312,4154.4873046875,4157.9487304688,4156.1538085938,4159.8715820312,4162.6923828125,4152.5639648438,4145.6411132812,4136.9228515625,4136.0258789062,4147.3076171875,,,
16.4375,1052,4158.0771484375,4140.6411132812,4088.8461914062,4147.1796875,4153.58984375,4162.9487304688,4160.0,4156.794921875,4153.0771484375,4153.7177734375,4156.0258789062,4148.8461914062,4205.1284179688,4156.2822265625,,,
10.26171875,656,4164.7436523438,4175.2563476562,4190.384765625,4172.8203125,4159.8715820312,4158.3334960938,4169.2309570312,4169.8715820312,4168.58984375,4171.41015625,4158.7177734375,4156.794921875,4140.7690429688,4185.1284179688,,,
0.875,56,4191.1538085938,4185.0,4254.2309570312,4217.5639648438,4189.1025390625,4171.0258789062,4203.4614257812,4194.7436523438,4203.8461914062,4213.4614257812,4210.2563476562,4186.6665039062,4244.8715820312,4207.9487304688,,,
14.85546875,950,4134.1025390625,4121.2822265625,4090.1281738281,4166.9228515625,4132.8203125,4151.41015625,4125.7690429688,4118.0771484375,4114.3588867188,4107.4360351562,4072.1794433594,4118.4614257812,4149.615234375,4040.6411132812,,,
19.1015625,1222,4164.615234375,4150.5126953125,4134.615234375,4107.8203125,4168.4614257812,4157.8203125,4148.205078125,4214.1025390625,4219.7436523438,4217.1796875,4262.4360351562,4200.0,4198.205078125,4217.5639648438,,,
16.48828125,1055,4169.615234375,4116.9228515625,4171.1538085938,4101.9228515625,4163.9741210938,4155.6411132812,4184.3588867188,4184.2309570312,4201.1538085938,4196.5385742188,4229.8715820312,4187.0512695312,4196.6665039062,4242.1796875,,,
13.78515625,882,4140.8974609375,4115.384765625,4182.3076171875,4133.205078125,4147.6923828125,4151.1538085938,4146.41015625,4126.9228515625,4129.7436523438,4134.615234375,4136.1538085938,4130.384765625,4117.6923828125,4144.7436523438,,,
5.30078125,339,4146.9228515625,4157.8203125,4137.8203125,4152.1796875,4151.6665039062,4154.2309570312,4149.1025390625,4151.5385742188,4140.7690429688,4124.615234375,4123.8461914062,4131.9228515625,4089.8718261719,4139.8715820312,,,
14.703125,941,4170.0,4165.0,4254.2309570312,4194.7436523438,4171.6665039062,4157.3076171875,4152.9487304688,4166.2822265625,4170.5126953125,4160.384765625,4171.6665039062,4158.205078125,4161.5385742188,4172.4360351562,,,
16.46484375,1053,4207.8203125,4198.0771484375,4184.8715820312,4140.384765625,4211.9228515625,4165.7690429688,4228.8461914062,4243.0771484375,4244.615234375,4254.4873046875,4310.384765625,4261.0258789062,4266.6665039062,4248.9741210938,,,
13.8828125,888,4111.5385742188,4085.7692871094,4155.5126953125,4103.3334960938,4111.0258789062,4150.2563476562,4108.3334960938,4101.5385742188,4091.1538085938,4091.1538085938,4097.9487304688,4095.0,4045.6411132812,4105.6411132812,,,
18.29296875,1170,4151.794921875,4194.1025390625,4169.3588867188,4165.0,4155.5126953125,4162.4360351562,4148.205078125,4145.8974609375,4139.8715820312,4150.5126953125,4136.1538085938,4152.9487304688,4124.1025390625,4135.6411132812,,,
2.9765625,190,4149.3588867188,4122.5639648438,4071.41015625,4188.0771484375,4151.1538085938,4164.7436523438,4146.0258789062,4175.384765625,4128.8461914062,4133.8461914062,4133.58984375,4149.3588867188,4167.3076171875,4169.2309570312,,,
3.3046875,211,4143.3334960938,4157.9487304688,4084.3588867188,4176.0258789062,4146.9228515625,4152.0512695312,4127.6923828125,4125.8974609375,4122.3076171875,4109.1025390625,4091.2819824219,4111.2822265625,4076.6667480469,4125.384765625,,,
16.75390625,1072,4149.4873046875,4143.0771484375,4129.8715820312,4192.8203125,4135.5126953125,4155.7690429688,4135.8974609375,4134.3588867188,4122.4360351562,4121.0258789062,4101.41015625,4123.58984375,4130.6411132812,4142.8203125,,,
1.75,112,4173.205078125,4173.58984375,4185.384765625,4192.1796875,4171.6665039062,4157.1796875,4170.7690429688,4153.4614257812,4155.6411132812,4150.7690429688,4118.58984375,4155.7690429688,4185.6411132812,4154.8715820312,,,
11.8828125,760,4150.2563476562,4125.5126953125,4167.5639648438,4135.2563476562,4135.8974609375,4154.2309570312,4146.0258789062,4129.615234375,4134.8715820312,4132.6923828125,4123.3334960938,4149.615234375,4165.1284179688,4148.205078125,,,
9.96484375,637,4140.384765625,4170.1284179688,4049.4870605469,4137.9487304688,4132.5639648438,4153.9741210938,4138.9741210938,4137.6923828125,4136.2822265625,4136.1538085938,4147.8203125,4127.0512695312,4097.9487304688,4154.3588867188,,,
14.55078125,931,4173.7177734375,4189.2309570312,4252.5639648438,4212.9487304688,4189.615234375,4152.0512695312,4173.4614257812,4193.58984375,4203.7177734375,4194.3588867188,4179.615234375,4168.9741210938,4141.2822265625,4199.3588867188,,,
3.625,232,4152.6923828125,4127.4360351562,4136.41015625,4208.7177734375,4141.6665039062,4160.8974609375,4130.5126953125,4132.0512695312,4123.9741210938,4112.9487304688,4069.4870605469,4138.205078125,4158.0771484375,4138.9741210938,,,
0.45703125,29,4150.1284179688,4166.0258789062,4165.2563476562,4198.58984375,4133.7177734375,4152.3076171875,4124.8715820312,4136.1538085938,4131.6665039062,4128.8461914062,4102.4360351562,4120.2563476562,4152.9487304688,4163.58984375,,,
14.55078125,931,4148.3334960938,4125.7690429688,4134.1025390625,4233.9741210938,4167.5639648438,4155.7690429688,4137.8203125,4134.2309570312,4134.615234375,4128.58984375,4050.2563476562,4122.9487304688,4126.9228515625,4056.9230957031,,,
3.3359375,213,4170.5126953125,4167.8203125,4065.2563476562,4108.3334960938,4159.2309570312,4169.1025390625,4183.4614257812,4180.6411132812,4193.4614257812,4191.2822265625,4231.9228515625,4189.1025390625,4213.3334960938,4178.8461914062,,,
12.04296875,770,4179.2309570312,4237.3076171875,4173.8461914062,4201.6665039062,4166.9228515625,4162.9487304688,4176.5385742188,4184.7436523438,4188.58984375,4188.0771484375,4151.1538085938,4172.6923828125,4206.5385742188,4156.794921875,,,
8.4765625,542,4145.8974609375,4112.5639648438,4065.5129394531,4087.0512695312,4153.4614257812,4158.3334960938,4151.5385742188,4153.205078125,4151.41015625,4162.8203125,4191.9228515625,4142.3076171875,4184.3588867188,4157.1796875,,,
13.85546875,886,4167.5639648438,4159.1025390625,4173.8461914062,4151.794921875,4171.1538085938,4158.4614257812,4167.1796875,4134.8715820312,4172.8203125,4174.615234375,4201.5385742188,4163.8461914062,4171.794921875,4134.1025390625,,,
9.28515625,594,4156.2822265625,4135.384765625,4156.6665039062,4146.9228515625,4159.1025390625,4161.2822265625,4163.8461914062,4171.0258789062,4157.1796875,4167.4360351562,4186.5385742188,4173.0771484375,4175.6411132812,4216.9228515625,,,
0.01953125,1,4176.41015625,4207.4360351562,4297.5639648438,4210.384765625,4156.1538085938,4158.8461914062,4186.0258789062,4170.6411132812,4168.3334960938,4165.7690429688,4144.615234375,4171.1538085938,4103.8461914062,4179.3588867188,,,
0.8984375,57,4166.9228515625,4123.58984375,4183.7177734375,4137.5639648438,4172.8203125,4161.6665039062,4185.384765625,4166.794921875,4180.5126953125,4177.4360351562,4186.5385742188,4164.2309570312,4168.205078125,4153.4614257812,,,
15.62109375,999,4150.6411132812,4134.2309570312,4161.1538085938,4156.6665039062,4150.6411132812,4158.4614257812,4152.1796875,4140.6411132812,4152.5639648438,4152.5639648438,4133.7177734375,4146.0258789062,4133.9741210938,4125.8974609375,,,
2.32421875,148,4156.794921875,4133.205078125,3986.41015625,4165.8974609375,4132.4360351562,4157.1796875,4126.6665039062,4126.2822265625,4119.8715820312,4107.3076171875,4087.5642089844,4122.8203125,4122.9487304688,4191.41015625,,,
16.890625,1081,4129.7436523438,4092.4357910156,4102.8203125,4200.8974609375,4130.6411132812,4155.1284179688,4127.6923828125,4128.7177734375,4112.4360351562,4095.0,4030.8974609375,4090.3845214844,4083.3332519531,4118.7177734375,,,
4.15234375,265,4169.8715820312,4137.0512695312,4113.4614257812,4198.0771484375,4175.7690429688,4158.7177734375,4173.0771484375,4157.6923828125,4156.794921875,4153.3334960938,4144.4873046875,4158.9741210938,4163.8461914062,4157.3076171875,,,
10.1171875,647,4158.3334960938,4111.5385742188,4105.1284179688,4156.41015625,4156.6665039062,4165.1284179688,4157.9487304688,4151.2822265625,4155.8974609375,4153.0771484375,4151.9228515625,4146.9228515625,4136.2822265625,4185.6411132812,,,
12.9765625,830,4159.615234375,4165.1284179688,4132.9487304688,4160.2563476562,4167.1796875,4152.8203125,4148.9741210938,4167.0512695312,4175.1284179688,4166.41015625,4166.9228515625,4159.8715820312,4139.4873046875,4133.0771484375,,,
11.1484375,713,4182.6923828125,4180.0,4193.9741210938,4109.1025390625,4153.4614257812,4157.1796875,4175.1284179688,4176.9228515625,4183.0771484375,4188.7177734375,4235.8974609375,4205.2563476562,4264.8715820312,4202.5639648438,,,
16.5625,1060,4179.4873046875,4122.9487304688,4167.8203125,4123.7177734375,4169.8715820312,4165.8974609375,4180.5126953125,4181.9228515625,4189.3588867188,4191.0258789062,4220.0,4187.1796875,4186.9228515625,4231.41015625,,,
3.3984375,217,4157.3076171875,4160.0,4192.0512695312,4263.0771484375,4164.615234375,4153.9741210938,4147.9487304688,4155.2563476562,4143.58984375,4135.2563476562,4104.7436523438,4144.615234375,4126.0258789062,4147.5639648438,,,
14.58984375,933,4200.2563476562,4219.615234375,4233.4614257812,4190.8974609375,4207.8203125,4157.4360351562,4201.41015625,4206.1538085938,4206.9228515625,4218.58984375,4222.4360351562,4214.7436523438,4247.1796875,4225.2563476562,,,
14.5546875,931,4170.5126953125,4180.0,4247.6923828125,4205.2563476562,4183.7177734375,4150.7690429688,4166.0258789062,4187.0512695312,4196.41015625,4185.7690429688,4173.205078125,4163.8461914062,4138.0771484375,4192.3076171875,,,
1.55078125,99,4192.6923828125,4192.6923828125,4191.0258789062,4211.41015625,4196.0258789062,4169.1025390625,4185.7690429688,4183.58984375,4176.0258789062,4168.9741210938,4137.3076171875,4172.3076171875,4107.0512695312,4242.0512695312,,,
13.73828125,879,4170.1284179688,4238.58984375,4264.615234375,4184.4873046875,4171.1538085938,4158.0771484375,4169.4873046875,4167.4360351562,4168.7177734375,4169.615234375,4162.3076171875,4168.9741210938,4232.0512695312,4165.5126953125,,,
7.3203125,468,4134.2309570312,4115.8974609375,4183.4614257812,4135.384765625,4128.4614257812,4153.4614257812,4126.1538085938,4125.0,4114.7436523438,4121.5385742188,4123.205078125,4131.794921875,4125.0,4177.9487304688,,,
5.55078125,355,4161.41015625,4083.58984375,4137.6923828125,4132.8203125,4164.615234375,4158.58984375,4160.0,4159.1025390625,4175.0,4184.1025390625,4187.6923828125,4178.4614257812,4179.4873046875,4174.8715820312,,,
2.19921875,140,4160.2563476562,4152.3076171875,3977.8205566406,4173.205078125,4153.4614257812,4159.7436523438,4134.3588867188,4127.1796875,4121.6665039062,4115.5126953125,4096.9228515625,4138.58984375,4166.0258789062,4186.41015625,,,
6.46484375,413,4164.7436523438,4204.8715820312,4172.1796875,4165.8974609375,4159.1025390625,4160.7690429688,4154.4873046875,4170.0,4155.1284179688,4155.1284179688,4142.3076171875,4156.1538085938,4140.0,4161.5385742188,,,
1.9921875,127,4175.7690429688,4161.5385742188,4171.41015625,4209.8715820312,4154.8715820312,4160.5126953125,4155.8974609375,4133.58984375,4139.1025390625,4128.205078125,4085.0,4139.3588867188,4140.8974609375,4157.4360351562,,,
6.26953125,401,4160.7690429688,4136.2822265625,4112.5639648438,4166.2822265625,4170.6411132812,4163.58984375,4173.0771484375,4173.0771484375,4187.1796875,4195.1284179688,4215.6411132812,4187.6923828125,4243.4614257812,4165.5126953125,,,
6.76953125,433,4159.3588867188,4201.794921875,4166.0258789062,4170.2563476562,4160.384765625,4153.0771484375,4149.8715820312,4151.1538085938,4160.6411132812,4153.205078125,4148.3334960938,4177.8203125,4147.3076171875,4157.0512695312,,,
1.265625,81,4188.4614257812,4130.6411132812,4115.384765625,4040.8974609375,4167.4360351562,4169.4873046875,4200.2563476562,4218.7177734375,4233.58984375,4231.9228515625,4312.9487304688,4230.5126953125,4182.4360351562,4252.6923828125,,,
2.76953125,177,4121.5385742188,4150.0,4073.3332519531,4092.6923828125,4101.1538085938,4146.1538085938,4111.2822265625,4145.7690429688,4100.5126953125,4100.5126953125,4110.8974609375,4104.2309570312,4128.4614257812,4144.7436523438,,,
16.0234375,1025,4192.6923828125,4197.9487304688,4165.1284179688,4235.384765625,4218.0771484375,4161.9228515625,4207.4360351562,4214.7436523438,4202.8203125,4204.7436523438,4206.9228515625,4210.384765625,4239.8715820312,4198.4614257812,,,
17.15625,1098,4162.6923828125,4146.6665039062,4140.2563476562,4162.1796875,4163.9741210938,4154.1025390625,4339.2309570312,4166.9228515625,4157.3076171875,4156.0258789062,4154.615234375,4143.8461914062,4119.3588867188,4186.5385742188,,,
5.65625,362,4163.205078125,4140.8974609375,4213.205078125,4150.1284179688,4166.41015625,4155.0,4164.4873046875,4158.205078125,4174.4873046875,4180.384765625,4186.5385742188,4196.794921875,4184.1025390625,4136.9228515625,,,
14.890625,953,4192.5639648438,4181.0258789062,4131.5385742188,4165.2563476562,4185.7690429688,4165.7690429688,4180.8974609375,4184.615234375,4185.2563476562,4180.5126953125,4190.0,4185.0,4229.8715820312,4206.0258789062,,,
17.69921875,1132,4154.7436523438,4197.8203125,4174.7436523438,4180.2563476562,4153.8461914062,4158.0771484375,4151.9228515625,4153.8461914062,4141.6665039062,4140.8974609375,4105.384765625,4149.7436523438,4151.794921875,4154.8715820312,,,
1.4140625,90,4165.1284179688,4099.615234375,4152.1796875,4057.1794433594,4138.8461914062,4155.8974609375,4166.5385742188,4172.4360351562,4181.2822265625,4174.3588867188,4218.58984375,4172.6923828125,4103.7177734375,4216.2822265625,,,
19.74609375,1263,4138.9741210938,4135.2563476562,4140.7690429688,4167.6923828125,4138.9741210938,4155.2563476562,4097.6923828125,4146.5385742188,4138.58984375,4135.384765625,4121.2822265625,4136.1538085938,4137.8203125,4155.0,,,
5.9140625,378,4166.6665039062,4160.7690429688,4166.0258789062,4191.2822265625,4215.5126953125,4165.5126953125,4156.794921875,4157.5639648438,4167.0512695312,4168.205078125,4157.3076171875,4188.205078125,4175.2563476562,4221.0258789062,,,
6.87890625,440,4177.5639648438,4190.7690429688,4171.0258789062,4194.7436523438,4191.9228515625,4167.8203125,4193.8461914062,4177.6923828125,4196.2822265625,4188.8461914062,4175.2563476562,4192.4360351562,4151.1538085938,4177.9487304688,,,
1.12890625,72,4195.2563476562,4214.8715820312,4203.8461914062,4197.0512695312,4204.4873046875,4164.615234375,4203.58984375,4199.615234375,4200.8974609375,4211.0258789062,4232.1796875,4235.384765625,4237.1796875,4206.41015625,,,
10.69921875,684,4181.5385742188,4184.1025390625,4236.2822265625,4179.4873046875,4180.8974609375,4166.6665039062,4192.1796875,4189.4873046875,4188.7177734375,4186.2822265625,4183.4614257812,4171.6665039062,4222.8203125,4150.6411132812,,,
14.20703125,909,4134.3588867188,4071.794921875,4122.6923828125,4055.7692871094,4125.8974609375,4153.205078125,4122.8203125,4156.1538085938,4158.205078125,4169.3588867188,4235.6411132812,4151.5385742188,4138.0771484375,4161.41015625,,,
17.734375,1135,4151.41015625,4163.3334960938,4223.3334960938,4191.794921875,4164.7436523438,4162.5639648438,4150.384765625,4153.9741210938,4135.7690429688,4144.3588867188,4112.9487304688,4154.3588867188,4162.3076171875,4147.5639648438,,,
9.65625,618,4174.615234375,4193.7177734375,3872.8205566406,4191.41015625,4186.1538085938,4153.0771484375,4175.7690429688,4186.2822265625,4183.0771484375,4177.3076171875,4160.0,4162.5639648438,4167.0512695312,4166.9228515625,,,
6.3515625,406,4156.6665039062,4196.9228515625,4223.7177734375,4156.2822265625,4152.3076171875,4156.0258789062,4154.7436523438,4166.794921875,4164.4873046875,4152.3076171875,4134.2309570312,4151.2822265625,4140.2563476562,4161.2822265625,,,
6.94921875,444,4180.384765625,4180.5126953125,4234.7436523438,4178.58984375,4173.8461914062,4170.2563476562,4183.58984375,4171.5385742188,4169.4873046875,4173.58984375,4169.3588867188,4173.9741210938,4137.0512695312,4181.1538085938,,,
7.83984375,501,4152.6923828125,4164.1025390625,4085.2563476562,4139.7436523438,4149.615234375,4154.3588867188,4148.58984375,4153.3334960938,4143.9741210938,4151.9228515625,4156.794921875,4137.8203125,4228.0771484375,4145.2563476562,,,
11.05859375,707,4159.3588867188,4210.8974609375,4193.4614257812,4173.58984375,4170.6411132812,4161.5385742188,4151.0258789062,4132.1796875,4142.0512695312,4154.7436523438,4139.4873046875,4139.4873046875,4128.3334960938,4136.9228515625,,,
10.6171875,679,4166.0258789062,4221.5385742188,4275.7690429688,4168.3334960938,4166.1538085938,4158.8461914062,4170.2563476562,4148.4614257812,4156.0258789062,4149.615234375,4147.0512695312,4142.5639648438,4152.0512695312,4182.3076171875,,,
17.86328125,1143,4160.0,4167.3076171875,4112.6923828125,4171.5385742188,4168.205078125,4160.5126953125,4159.8715820312,4168.0771484375,4171.6665039062,4166.9228515625,4144.8715820312,4163.205078125,4193.3334960938,4166.5385742188,,,
16.4296875,1051,4156.6665039062,4104.7436523438,4091.0256347656,4143.8461914062,4153.0771484375,4156.6665039062,4154.2309570312,4153.58984375,4156.1538085938,4155.2563476562,4153.58984375,4149.7436523438,4212.6923828125,4152.0512695312,,,
4.91796875,314,4140.8974609375,4145.384765625,4126.41015625,4150.6411132812,4150.2563476562,4155.8974609375,4159.3588867188,4157.6923828125,4151.794921875,4134.8715820312,4137.0512695312,4137.6923828125,4149.1025390625,4139.1025390625,,,
0.6171875,39,4163.205078125,4175.6411132812,4170.8974609375,4092.6923828125,4156.1538085938,4156.794921875,4153.4614257812,4155.0,4165.8974609375,4160.6411132812,4186.41015625,4153.9741210938,4061.2819824219,4219.8715820312,,,
16.59765625,1062,4182.8203125,4165.1284179688,4176.9228515625,4127.0512695312,4174.8715820312,4156.6665039062,4189.1025390625,4189.1025390625,4195.0,4195.1284179688,4220.384765625,4188.9741210938,4186.794921875,4238.9741210938,,,
0.609375,39,4155.6411132812,4191.794921875,4164.7436523438,4080.6411132812,4153.9741210938,4157.6923828125,4149.3588867188,4148.3334960938,4162.5639648438,4151.794921875,4184.4873046875,4148.4614257812,4060.8974609375,4216.1538085938,,,
0.90625,58,4181.6665039062,4183.205078125,4252.4360351562,4209.4873046875,4185.384765625,4167.6923828125,4183.0771484375,4193.3334960938,4206.794921875,4206.1538085938,4211.41015625,4186.41015625,4232.1796875,4203.0771484375,,,
12.2890625,786,4165.0,4235.1284179688,4106.5385742188,4181.6665039062,4155.6411132812,4152.8203125,4160.384765625,4149.7436523438,4147.8203125,4151.6665039062,4132.3076171875,4166.1538085938,4102.4360351562,4147.4360351562,,,
9.56640625,612,4167.8203125,4183.9741210938,4235.0,4236.794921875,4166.9228515625,4161.1538085938,4153.7177734375,4166.5385742188,4153.0771484375,4162.4360351562,4253.0771484375,4263.0771484375,4155.5126953125,4230.1284179688,,,
18.29296875,1170,4144.4873046875,4134.7436523438,4095.2563476562,4122.9487304688,4135.2563476562,4154.8715820312,4092.9487304688,4137.5639648438,4120.8974609375,4123.205078125,4146.5385742188,4125.0,4140.0,4155.384765625,,,
4.125,264,4180.8974609375,4141.41015625,4109.7436523438,4190.1284179688,4174.1025390625,4163.9741210938,4185.8974609375,4173.8461914062,4187.5639648438,4173.3334960938,4187.9487304688,4191.1538085938,4216.9228515625,4182.4360351562,,,
5.01171875,320,4180.0,4165.0,4246.5385742188,4203.0771484375,4190.0,4163.205078125,4184.8715820312,4170.384765625,4180.6411132812,4191.1538085938,4181.41015625,4195.384765625,4190.7690429688,4202.1796875,,,
14.046875,899,4148.58984375,4116.794921875,4221.41015625,4158.0771484375,4156.0258789062,4160.6411132812,4156.5385742188,4156.6665039062,4161.5385742188,4166.2822265625,4141.0258789062,4150.2563476562,4185.0,4158.0771484375,,,
4.59375,294,4157.3076171875,4121.9228515625,4098.7177734375,4164.3588867188,4157.8203125,4157.8203125,4156.0258789062,4156.794921875,4162.9487304688,4150.0,4146.0258789062,4141.6665039062,4137.3076171875,4138.9741210938,,,
18.09375,1158,4190.5126953125,4163.58984375,4002.1794433594,4210.5126953125,4186.1538085938,4166.794921875,4190.1284179688,4174.1025390625,4188.9741210938,4196.6665039062,4185.5126953125,4205.6411132812,4219.4873046875,4188.9741210938,,,
0.48828125,31,4166.1538085938,4141.0258789062,4206.0258789062,4210.384765625,4153.58984375,4156.6665039062,4143.4614257812,4140.2563476562,4137.1796875,4139.615234375,4118.4614257812,4139.7436523438,4171.6665039062,4174.615234375,,,
9.87890625,632,4154.8715820312,4171.9228515625,4175.0,4150.5126953125,4153.8461914062,4158.0771484375,4155.1284179688,4166.41015625,4156.9228515625,4159.8715820312,4140.7690429688,4137.9487304688,4169.1025390625,4217.4360351562,,,
4.36328125,279,4162.0512695312,4193.205078125,4098.8461914062,4173.4614257812,4157.8203125,4158.58984375,4157.6923828125,4167.3076171875,4168.0771484375,4152.0512695312,4152.1796875,4152.4360351562,4116.1538085938,4149.615234375,,,
13.0859375,837,4153.3334960938,4138.4614257812,4235.1284179688,4142.0512695312,4150.5126953125,4157.3076171875,4171.1538085938,4150.7690429688,4147.4360351562,4149.7436523438,4129.3588867188,4136.794921875,4054.4870605469,4154.4873046875,,,
5.0625,324,4149.4873046875,4141.41015625,4076.0256347656,4158.9741210938,4146.9228515625,4151.1538085938,4142.9487304688,4148.7177734375,4133.7177734375,4135.5126953125,4136.5385742188,4138.3334960938,4182.9487304688,4142.9487304688,,,
7.71875,494,4157.3076171875,4153.3334960938,4178.58984375,4184.1025390625,4170.7690429688,4164.2309570312,4169.1025390625,4166.9228515625,4165.384765625,4167.5639648438,4137.1796875,4161.41015625,4170.1284179688,4167.6923828125,,,
16.83984375,1077,4159.4873046875,4121.2822265625,4162.9487304688,4117.9487304688,4160.5126953125,4159.615234375,4156.9228515625,4165.1284179688,4167.4360351562,4159.1025390625,4152.5639648438,4152.6923828125,4169.1025390625,4163.4614257812,,,
16.6015625,1062,4177.5639648438,4170.1284179688,4119.3588867188,4121.0258789062,4177.9487304688,4162.4360351562,4186.5385742188,4203.58984375,4215.5126953125,4216.2822265625,4238.3334960938,4214.7436523438,4235.1284179688,4205.7690429688,,,
0.29296875,18,4166.794921875,4166.2822265625,4199.7436523438,4095.1281738281,4152.8203125,4159.8715820312,4166.5385742188,4170.5126953125,4177.4360351562,4171.794921875,4212.1796875,4189.1025390625,4111.9228515625,4246.2822265625,,,
10.078125,645,4177.4360351562,4241.9228515625,4191.6665039062,4206.5385742188,4172.5639648438,4166.0258789062,4187.5639648438,4201.9228515625,4191.2822265625,4186.6665039062,4172.3076171875,4170.6411132812,4148.0771484375,4208.9741210938,,,
2.4921875,159,4158.58984375,4202.1796875,4179.4873046875,4172.1796875,4165.5126953125,4170.8974609375,4167.6923828125,4140.5126953125,4154.4873046875,4150.5126953125,4153.7177734375,4150.1284179688,4205.7690429688,4157.3076171875,,,
